,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15
170,8.608453128433172,-31.174721091447015,-36.040498700891284,-44.02751829834213,-55.48376541269519,-113.7546464137,-166.16416269117587,-103.42346429700106,-46.00959623738142,-3.0510938009800936,-126.13648440351672,-73.71036465373912,22.565973567661985,10.065689008640655,-63.46362325021457
171,8.42480973084155,-30.034885785015312,-32.561385856171576,-40.44904974102631,-59.247777546440076,-112.96662142038593,-165.01459153231934,-103.00246857596417,-46.88978185481163,-3.9756682430703876,-125.54585411707416,-70.35720101790763,22.55137004533949,10.700162499744001,-64.03372372735542
172,8.313634638058021,-29.802328322564705,-35.64646360922318,-43.50571156865088,-55.01025445941755,-106.21814985736552,-157.8334897407905,-98.22250672965326,-46.66810334225457,-3.3098923339993314,-120.20878559025546,-68.54720575523287,21.349354153539462,9.023704943726216,-60.6670250892368
173,8.81755792479312,-27.184595585189694,-30.774810935180174,-39.72755911229833,-53.760273928401325,-109.57704196509478,-157.84366103580376,-98.1127684060522,-44.183750314264046,-3.934341724084705,-117.58015720877113,-67.26284502714553,19.188846561921444,9.014585400650603,-60.42446818470678
174,6.031758602768357,-35.763143948123755,-45.5566444571091,-55.03580929850169,-74.52969269821254,-139.47322528630463,-204.68146591644884,-128.35706106485011,-61.99206511788985,-4.463153865195209,-159.26484903442233,-89.82059898299164,29.278002576203576,12.515645186634378,-81.83409057480506
175,6.225888125645562,-34.71224440688335,-43.15989189499749,-53.76817812544815,-70.5737750589657,-142.47062227417976,-206.06850900883555,-129.1445252794275,-59.86807072489044,-6.840053680680148,-159.7543634901742,-92.01520318847442,28.08112950274182,11.91739794107809,-82.14278406048577
176,6.674053282600477,-34.79775536439757,-41.259328618171125,-49.748990544929825,-59.79216596466386,-119.95059218446305,-181.52374749390165,-113.58292938850792,-55.744130509114775,-6.765442532685421,-140.28260984241678,-78.72130542183521,24.56431394635243,10.631799322741688,-70.07264994789614
177,7.478338604985367,-32.93027662751559,-37.504252286894335,-46.31757347024618,-57.83844596946962,-124.44109296164501,-181.75244145829748,-113.67299477892061,-52.07769458098832,-6.6858243544257085,-138.9033686420697,-79.939629512382,23.752867074303406,10.32596079474691,-70.07723739336507
178,6.554454493544816,-31.383782237083103,-37.8184850402692,-46.68971430733851,-63.53390935184236,-119.63036222130555,-176.8358003119217,-110.56155300616606,-49.801308800093686,-6.083495000793094,-134.46309083151914,-78.05992752581272,21.402121859047792,9.68930601358127,-67.50276586758082
179,7.770084886888755,-31.57786429244058,-36.25731269023718,-44.39395515131582,-57.94980138662847,-119.77391974272635,-175.83661359920106,-110.08159277246806,-52.2543123625817,-7.517572649784337,-136.2441207424279,-74.88481474150998,22.446555648086235,10.868846612326497,-67.90312837787026
180,6.132175441445859,-37.66669995354313,-47.03422481905227,-55.989342210988106,-75.15082856274017,-144.01127618046806,-208.6809251161042,-131.4413259487496,-61.341634156108675,-3.478602053286064,-160.58911336919027,-92.44464173192141,28.379876390880405,13.310917781151153,-82.8050473883574
181,5.336724765034869,-39.1834207530262,-46.729168939081404,-54.745778732210766,-73.11863972914902,-141.96448085060257,-208.68275827821125,-132.13089212933895,-63.484580289605674,-3.672552479269541,-160.7702153127421,-91.2898957385325,28.451576703008215,13.129933472633553,-83.4752423423409
182,6.239597976633803,-36.78362271570943,-44.58686443157654,-53.73432556647184,-74.18489872146189,-145.97873697545367,-210.1683266983657,-132.68181475528155,-61.63571529652869,-4.324953560580841,-160.94411071607692,-91.2258172621323,27.59618225807589,13.30826052891242,-84.21111852616843
183,4.714384682244447,-38.02323346297316,-43.39995105989396,-51.39599121914883,-73.6810879842365,-142.77101498779447,-208.3336055596969,-132.24309586347314,-63.68605885383775,-4.731920207421104,-157.98565657700442,-89.36433033160876,25.985439449027133,12.67538975945139,-81.31238831301634
184,5.591859492150884,-38.98261573890617,-47.456225650966225,-56.51760615377242,-79.06963157269924,-150.81758614674013,-218.4047934439063,-137.70080268639182,-62.33825071966526,-3.420221648734256,-167.2691614043133,-96.96698533582452,29.47376759445207,13.457062021334458,-85.30025974080291
185,4.136063615921744,-40.691451104320286,-48.42004385323859,-58.191863517429816,-75.64705615581808,-150.20714184653502,-222.67754339546045,-140.48706721865102,-67.89707173642465,-6.7507041984736516,-170.25817243423788,-96.72446938851145,27.99162288391617,13.314820098327266,-86.65867707877268
186,7.477392591395335,-33.10486093216035,-39.0579726270279,-46.943554564608846,-62.756193564192266,-122.57775358792621,-180.13483728769452,-113.14034261033319,-54.802516015626864,-6.518832418020422,-138.7600749715637,-78.2969343078783,25.819852710771507,12.992180097986191,-68.71163925588337
187,7.494354822746021,-32.6052179739557,-36.38106492764266,-45.3356907937067,-61.24730105115901,-124.81197417140815,-182.75183606053756,-115.02164912894094,-52.850555979332874,-6.318472963631657,-138.253918910631,-79.12592206705835,24.27412642602793,12.661137288909627,-70.75559307378548
188,4.456885099447872,-39.0525236063788,-45.18392876656476,-54.99260241198173,-74.3764744740703,-145.95999070687975,-215.90202984030944,-136.96128754684207,-63.25253930765462,-5.8294035342180734,-164.98256181366853,-93.12226612938368,25.81886355339763,12.505715206666455,-86.6890258307312
189,5.644160673826246,-39.611648318116266,-48.15326738346509,-56.43411787230824,-77.40876165370278,-145.8646162322824,-214.06615215998542,-135.81637728516264,-63.2735965392961,-6.20300015779379,-167.57787545713592,-93.2492309740271,28.908981945290503,14.086611982790233,-85.32572025597224
190,6.349302155171685,-34.57985345621221,-39.638116268190345,-49.751633840068195,-61.67932592735439,-127.83909199249666,-190.16305170663514,-121.12679741559118,-58.01181959595508,-6.324106849192137,-143.03939840473748,-81.04869506049675,22.782756313619636,10.155551414947869,-74.37416743659793
191,6.786307762516664,-34.822938045226465,-41.64326387519748,-51.17077528836451,-64.40627834996779,-127.71558395489284,-189.32231280378682,-120.50524323331629,-56.4137513174492,-5.317989557896105,-144.3864915703255,-83.23595873537,24.868960384898788,10.065066895696612,-75.07133356995335
192,7.300240755760304,-34.08415519051576,-38.67177189892411,-49.35426142064822,-60.170344489860554,-128.63430007609804,-188.32553731294473,-119.61894019141337,-55.13736528835088,-5.234708249143457,-142.4175507000384,-83.3515472537647,24.770357560955677,9.871907688979778,-72.45367466818672
193,7.701823218625523,-34.6713141022036,-38.83100222624734,-48.752293485021944,-61.73640329410666,-127.58096996404402,-188.0544669721403,-119.85012722386695,-56.15813425677467,-5.84435050228399,-143.2217868737316,-81.75799915574211,25.49643003412845,10.490894766834371,-73.34469609274666
194,6.7014500402295925,-36.12723980396013,-41.64943716956049,-50.59281383060388,-67.5764183792161,-136.79975879102545,-199.00806662131808,-127.27976938919096,-58.625156840905255,-6.013841492494335,-152.3099766420003,-85.9999894312098,24.534847336164198,10.56483939041722,-78.7868693436562
195,7.239316440994816,-36.6550279830672,-45.88126864526316,-54.033831851136384,-66.08781948060629,-136.27257809369306,-197.26187723490705,-123.89813789030732,-56.8467617621264,-2.8607098083698825,-153.09842603804356,-89.24856672403827,26.7665918772088,10.785664711528568,-77.7754902152905
196,8.336787286499264,-31.43888368002479,-37.342746171161004,-44.406468269345545,-59.54463854787619,-117.17509385636453,-169.5537031991667,-105.66812159932553,-49.87689468371621,-2.8184375757104903,-132.90775194797783,-74.62439045248912,25.578499652686485,10.205112980944646,-65.80073979754852
197,7.467828567100011,-30.66290071203563,-34.96272060350994,-43.10999986267539,-63.165202586710976,-115.81083683545673,-170.23615640921852,-106.17152872749828,-50.37335634305131,-3.3008555510130297,-131.66307379744984,-72.5279080015607,23.861596086812455,10.458917048904967,-65.58962885004149
198,6.521106226434421,-34.26778472961366,-37.0871751620009,-44.78163231009658,-62.31561235012795,-121.69998133877509,-180.4421938018202,-113.9825233784137,-55.474031902895256,-4.188056884909519,-136.14346548034715,-76.71646888975508,22.968271556822994,10.774154660070906,-71.99624214406944
199,7.624986523162617,-32.979507724848254,-38.73121946038331,-46.65575338641226,-64.34151415256028,-122.27292028587404,-178.77796403832275,-112.26533392324215,-53.17209321184019,-3.8820056107690784,-137.2755276859347,-77.62892772205274,24.70523840365634,11.904946297633094,-70.3725394673944
200,6.052860503118966,-36.52733719326638,-43.983494437614326,-52.88290502727915,-71.15522349005023,-141.54955092867053,-202.52528332380987,-128.74737510896634,-57.49461175295038,-3.3640647448549195,-152.8691733096547,-88.42508312230753,24.64368991282375,11.900532236365105,-79.4689571335272
201,5.070874329039359,-37.51420951420325,-43.24522405232651,-51.61625854763039,-73.11895766445959,-139.85483909428038,-203.32863202504507,-129.5100522792458,-61.23662008362215,-4.218419737306516,-154.02799680660374,-86.35049866399763,24.660653513966786,12.049083941644621,-79.31764190345595
202,5.684338253765274,-39.29004251277946,-46.44678407997196,-55.611115801172566,-70.86939118206902,-140.9423228747908,-207.39623304616515,-131.96054123965578,-61.84759857093645,-3.748992420842888,-156.28737179763104,-89.36181521053867,25.476738728515873,11.95212020268043,-81.3090954073295
203,6.611050404346856,-38.10768516584812,-44.52962583245232,-54.31883239657807,-67.3333514910523,-140.04300810265948,-204.97640431066745,-129.95009784896246,-60.364694617424824,-3.401003279366876,-156.0543702307736,-88.42651561843226,26.265568535150283,12.079165148569755,-81.8543435471155
204,6.8201665461723415,-36.23429632219184,-43.97916707027654,-54.09587575805816,-66.05611555281685,-135.64716365182943,-198.9673234509589,-125.67967538267034,-59.93978251821114,-4.1081738642950345,-150.69474503419693,-84.87888251437352,24.92638788072917,11.555104385053385,-77.51522786114526
205,5.988199959046485,-35.754452492330785,-44.74689611555346,-54.669093992590895,-70.16010866162554,-134.93261073618467,-197.89001303409174,-125.48349639350495,-56.21949630469165,-5.456842837109929,-151.07364733478795,-88.90657994954375,25.956544525527974,10.904098881519447,-77.8885594568509
206,4.868575133462452,-39.63043297896766,-48.4420522548741,-59.06432449752021,-80.26759632931083,-153.55802984142093,-224.61597351515542,-142.23622109422385,-64.46778575723643,-7.421559827842199,-169.59567061692832,-98.60031244540205,29.076663282192452,12.508007857252919,-88.78277618581879
207,4.417257132136146,-40.15753323237313,-46.913472122654476,-57.40601728511131,-78.81189480087784,-153.61915944611118,-225.01687365063592,-142.57138313618452,-65.28724760562791,-7.194885540900061,-170.88078865305116,-99.12754322043526,29.5651473914613,12.47780426758859,-88.03010193990956
208,5.53221813465304,-41.786769822721226,-51.52142830949953,-60.95648310729772,-79.84954474750245,-155.24101908999793,-227.49322985682244,-144.56531759588663,-69.4630710320965,-8.151095896246797,-177.02411367129235,-98.44218253238272,31.644976315686037,13.563189498592703,-91.41851176275334
209,4.785551299680306,-42.83580421838823,-50.32589047211205,-60.839492153630054,-75.52742300402176,-156.18048539122762,-231.08207995438138,-147.24680237734742,-70.120374911641,-8.288338990820465,-175.5163218341741,-98.69979005266835,28.340883152896712,12.584004096912237,-92.71635380924165
210,5.4958376371231905,-38.286243565740165,-47.75174129154543,-58.31350708519571,-78.0970420816742,-151.96634995008665,-221.148745396802,-139.40704719967854,-65.55877385339545,-6.168009262179053,-167.16647280349426,-96.71610221601556,27.868242807616102,11.356875644515762,-86.23366882041027
211,4.886936234265245,-38.9734253040547,-46.920408117809934,-56.65308977623107,-79.23028749514381,-150.9778675738036,-220.5035396388128,-139.4664236053971,-64.99670880049999,-5.53482885003446,-167.2187707197866,-97.57680412109703,28.586103646076385,10.96614425798857,-86.11566973497656
212,7.203994177239349,-37.41714380500445,-43.583830208511884,-51.37833516505036,-66.66834506475038,-132.1030923012296,-194.14027524055308,-123.09610394498999,-57.259803280986176,-5.396374209464419,-147.95809462204744,-85.17510337846932,27.543572472348238,11.496958710869658,-76.70171755039087
213,6.8422597953689355,-37.491425804148385,-43.711295476497114,-52.35479264033654,-66.9144069876865,-129.37071690774164,-193.32590122749897,-122.52387728860283,-59.870719310377545,-6.47788569908365,-145.17870978393162,-81.59457280393364,24.885251662567985,11.392292868204981,-75.60404073142288
214,5.934445336084378,-39.98756696010811,-49.4791928868893,-59.85483327003817,-76.2082122280532,-148.66726875081804,-218.78495105426603,-138.44858894760037,-63.486944795951246,-5.220830087392209,-166.30478665641303,-95.66605771957254,28.481783693743658,11.541741145571399,-87.57087349657067
215,4.719704550865899,-41.34938298504162,-47.87696232749289,-56.90326636981691,-75.91918582108417,-150.74962202667874,-221.15610259790577,-141.26083300350786,-68.32733296060218,-5.89055541736333,-169.43646225100386,-96.13564351441721,29.750262145600217,11.328399160505008,-87.53731590719745
216,5.054561588461861,-40.591958299584434,-48.985610437926034,-60.350074281917856,-80.12263698812257,-154.6287208475257,-227.77504365201287,-145.39399997572477,-67.91217584412709,-6.634391421302065,-168.99266193642723,-98.7323787512498,26.071798473933804,12.383682894865613,-89.07418111046162
217,5.5886252228785835,-42.884874899940826,-51.29008851697337,-60.93850042288958,-74.63081284834973,-154.38225927145712,-227.91859075292086,-145.76185537245766,-69.96453240683691,-6.228484189733559,-173.21625652898703,-100.21843541196307,29.44548080833078,12.617822524589961,-90.81535498687876
218,6.529037117800851,-37.834198965678226,-43.28868363643761,-51.3033507148717,-70.3603684742296,-135.7238567411155,-198.81064565564108,-126.60135898667667,-60.128161885623086,-5.67002928011736,-153.17458505567114,-85.54838213240001,27.922985675058083,11.397974307690744,-78.03591314885944
219,6.987943395755505,-38.61294308717991,-44.76596138933826,-53.217934420874435,-65.10544540131312,-137.89488880212542,-200.5590307865768,-127.67773781647841,-58.5705414346295,-5.1303158326077645,-152.11099917021426,-88.18985903931265,26.366656007996493,10.392956102294862,-78.45469445464096
220,6.802897923207603,-35.65342650587912,-41.81471675843073,-51.33072851464211,-67.63426116454828,-130.20918087125884,-193.3386721219802,-121.97028674007676,-55.99005080870594,-5.7623672702348125,-145.8879056956895,-83.0013354099158,24.544460854816094,11.513055080607836,-74.8658382096041
221,7.029000859802113,-34.79891706868174,-42.83084458234002,-51.021314149699265,-73.05212659756246,-133.2000042171875,-192.94354735941508,-121.34610396084716,-56.61303917560593,-5.658328472008681,-149.57737926963074,-84.87972833747517,28.186810036568552,12.195053056900843,-74.03383648510064
222,8.361558556519322,-33.05924310326629,-37.579255883526926,-46.17790252685311,-58.214681248504384,-110.6989556516505,-168.31932659295668,-106.74784702018118,-50.6829579509363,-6.0217628645408645,-126.27130268496812,-69.76985947732875,21.734953172694684,11.957363403647692,-68.41217616665918
223,8.712880819255762,-31.094920801205898,-36.11839237771507,-44.22611656100863,-58.011928119923546,-116.99898339492559,-168.71117476331392,-106.26267416798724,-49.24710678860395,-5.570932375292452,-128.9278630227886,-73.38831012224539,24.035373523096172,12.054757595066821,-66.33695043721866
224,7.068376010143661,-36.86240778466992,-41.85712931022952,-48.546905413397134,-61.72981950829418,-127.62630961778174,-187.41860914824107,-119.49692867216284,-56.11172192440001,-6.011578958417264,-143.82047916128622,-81.3978689027925,24.23057596410889,11.994161386123766,-73.04910907498585
225,6.910631537131886,-34.96864919993816,-41.125157648461936,-47.36083286299211,-65.47519634957465,-128.05282999771114,-185.73334190818895,-117.36320365891923,-56.52653176446314,-3.8620867383549657,-143.64261214216222,-79.86564589533545,25.867206015455256,12.367581093598512,-73.72492020511858
226,7.7013125616138725,-29.757616170667124,-31.984691883303054,-39.99283709862225,-61.454082072719615,-113.04358871752397,-164.62076690380914,-105.05859161720255,-48.95430091802399,-2.6946813775015204,-126.72948644504885,-69.6474633596216,21.860596451074304,13.012657558761349,-66.11785776118286
227,8.357449479087368,-29.501159711904513,-32.20198376019474,-41.02265652375506,-54.06534801906936,-113.11703497725946,-163.78043563001452,-104.12584078742677,-46.97636365978766,-2.4905686292046263,-124.01781178505048,-70.23462720602672,20.02081557032688,12.337735042130229,-65.22153654108743
228,6.209591944832879,-35.425223494989744,-40.78995527182272,-49.38632409602244,-65.98569811619157,-136.18588733908018,-196.48328164777053,-124.73543182660067,-58.08737060366684,-3.62150454347533,-149.8454777074093,-85.35431856478401,25.089701618939234,12.345316818682834,-77.62687091698747
229,6.20149348071492,-35.76894235045788,-42.12254153797292,-51.32085874959124,-66.87593937114606,-137.6094108833032,-199.30533012065712,-126.54668595890261,-57.870682962277655,-3.6197818944306674,-150.38615469711598,-86.56923594321871,24.304637481204157,12.252223317577117,-79.15133769980822
230,5.629102403062274,-37.341186575970426,-44.19379632623829,-54.27192190761731,-77.21784965430474,-143.9126145035746,-210.64830568274414,-131.84611344105622,-62.671366385016036,-6.018403779363735,-161.39139951974983,-91.38889534182897,27.881769642024235,11.449996949007723,-81.61482739394684
231,7.117820060329271,-38.44572887684959,-47.69058781106284,-57.49618859545835,-72.35304202035294,-143.5642667588024,-210.5137782466689,-131.6888477384053,-62.22933618814218,-6.354022111239554,-161.62931704874956,-91.70475327299766,27.90645546800408,12.080768642546404,-81.16397487434645
232,4.458680986941267,-41.69775798658152,-51.02991403657046,-60.10113366397741,-82.73493141253022,-157.10820452700787,-230.80266175256352,-144.9853558854059,-69.5224184235961,-7.803611497533011,-174.02559738033446,-99.31294310191213,27.41708148009414,11.74287960975662,-90.20674499308741
233,5.40726903122604,-42.43226538332208,-50.71485912634954,-58.9892913839822,-73.9857214764492,-157.03166382822673,-229.49518486941673,-144.16772999951374,-70.20754027837474,-8.016987712097885,-175.01581010337352,-98.92550714587526,28.443410280563075,11.906089068309816,-90.04403495066003
234,7.301207267049031,-33.012006229192046,-37.15664870187684,-45.200980817800904,-62.64232672340809,-124.12132117172237,-181.0132401996222,-113.60677920149054,-52.157665437202915,-5.193991111235231,-138.06874362407882,-78.30282693724638,22.803614281288073,9.687234617135223,-70.88701160727713
235,7.345421886789066,-31.85873201549977,-36.46875908168635,-45.44058530907969,-65.57403062350285,-123.36932767425161,-181.05857019887262,-113.31030069418878,-52.06191054465895,-6.568032687678954,-136.98388491009123,-76.15335401349854,21.30937433718185,10.901600417495427,-70.98467848454877
236,7.134681217010568,-35.66473416497913,-43.45237740206335,-51.71971797395603,-66.84057130963778,-133.31520496310105,-195.44469190567162,-121.64898702141517,-56.40893698238334,-5.608934214876312,-151.04458052050515,-86.28804302245409,26.21134951987065,11.242238766712667,-75.40258487437066
237,6.47544576794967,-36.37562434340207,-44.20349229813543,-51.93384296699441,-69.38680675900369,-134.84367756175334,-197.78575046656803,-123.01917357367812,-61.08412310063788,-6.5465898898590655,-153.94776922870645,-85.88950914963634,27.03403027700343,11.438687808991117,-75.46920177830751
238,5.937191597184754,-39.43810928303358,-46.20575286337486,-56.38197550424623,-69.26435536975443,-145.3379926233152,-216.24213212198302,-135.5265751988946,-66.39234548781103,-7.32148557341183,-164.6617898359175,-92.69842740785583,26.934451633433202,12.294229683608673,-84.96671103873943
239,6.0593833468595735,-37.69194286769874,-43.58183962582307,-54.04322037237498,-71.96562972268886,-148.52833191848893,-216.4884214072949,-135.57647559657852,-64.45449149131512,-7.1709109669589095,-164.65387394473277,-93.44825677795176,27.200409220661268,12.142010064883221,-85.64603022422062
240,6.6717685656665235,-35.94054488316903,-42.42780883448334,-52.87382695449829,-66.8944928001974,-138.5393621975909,-203.36219456839808,-127.83495577823443,-61.85146445589744,-5.6182973928639734,-155.23625147331703,-86.7418626386737,24.345315527169976,11.688572232162326,-78.83056378690875
241,6.998197472647674,-34.82097983880815,-44.14327025596022,-55.68147865647303,-69.70950200001559,-134.410327457805,-200.2191773181462,-125.46276778135179,-59.05661978718783,-4.574265995929485,-152.14676909561757,-85.87444954736671,23.866531980201017,11.200234457098402,-80.13361015292591
242,7.136211876365122,-36.01872421117417,-43.50910281604654,-53.20598641439777,-64.1176213083616,-133.72185655419847,-196.5029040184277,-123.19031979019547,-59.11165157412868,-3.566199680531459,-152.4786244111966,-86.36168089862493,24.886842626528036,11.520431339674573,-76.51762244261919
243,6.45538404377094,-35.44080265970905,-40.56672572012502,-50.35964963081659,-64.59167502389091,-135.04501678777143,-197.35072507999445,-124.24896974542806,-58.807897559638846,-4.317001269602331,-149.91670831216283,-85.02078433892845,22.43957545619839,11.231088707451306,-75.8427452493382
244,5.348892408096236,-37.34190360855051,-42.974931159702564,-51.50766927569155,-72.62029686347948,-143.0543296727409,-208.91834233070944,-131.66492618993948,-63.63785725474258,-5.006387795158708,-162.49568138710833,-90.37774781892978,27.882492949168036,12.274457520124166,-83.18847510535439
245,5.914454947705471,-38.751884615039494,-44.3383078117885,-54.04890900532315,-65.65949149910045,-145.09744711854086,-211.15045017553663,-135.848760726148,-63.918697205328044,-4.494093060014197,-161.76580559655213,-92.37612045956213,26.407738532177074,11.118684712616941,-82.7855383986844
246,5.834371266520765,-40.46902978641773,-49.369936677968425,-59.07212906519667,-77.93031779522111,-156.61854951572494,-225.5861342943515,-145.22468022332362,-66.09226073600843,-4.942478336061871,-172.7205915864978,-100.38057120432549,28.281742657595263,13.143496053161707,-87.0036750870813
247,5.198822199993656,-42.0479939201776,-52.69091839579958,-61.99274265253291,-80.46640347314192,-151.74949577294598,-224.79063230430174,-144.43990175910827,-70.01888082672613,-4.8013876665255015,-175.3725325314167,-99.21520858407222,30.42821661785137,13.404781982610054,-87.69044265725788
248,6.541084131862044,-37.428063302467834,-43.54167082888289,-54.002384019883,-72.66052135060525,-139.5491005071374,-205.7194784924396,-132.43870043908979,-62.90704999206364,-5.368945995400153,-156.1358718985859,-89.85638289232192,27.258347290280053,12.265737931736044,-80.01570506647259
249,6.295866954395377,-38.080016260671954,-44.24458038049444,-53.59790058357434,-73.97058143807139,-141.31937682783257,-206.8183940088239,-133.41138458103245,-63.259180580732504,-5.125590340823709,-157.07545351888362,-91.80771981343246,27.945190337698126,11.802420594456565,-79.87166739744058
250,6.508595871626351,-32.27035715106908,-36.8869606819219,-46.15893891906524,-63.739432917044624,-121.14127443764527,-179.02675793100488,-112.59393992597354,-52.71095978684918,-5.807546952547034,-134.10639654260595,-76.08119733974053,22.129480047086794,12.788619757692345,-70.09511486144164
251,6.880197691695873,-31.962835753956785,-37.93050137399026,-46.32750951341895,-66.0067754143147,-122.39284055538707,-178.15513726219464,-111.98271154332537,-51.78719293102219,-5.806229601523584,-134.6297971071634,-77.03686879888853,23.422404455567754,13.141789805826836,-69.05151179257587
252,5.568723436758152,-38.18400070043682,-44.361093198101145,-53.76891160091565,-70.16623941832115,-140.36213686044732,-207.50601671601822,-130.99984860317454,-63.73461790611883,-7.412805207093674,-157.60366471281952,-86.0763568054846,24.533343379881277,13.947563019135355,-81.44714973833247
253,5.379506066735606,-34.863772581931556,-38.95458123116306,-48.19459086543132,-73.39227458008004,-142.35322343459532,-204.34099390566018,-128.97698711415387,-58.456477812245566,-5.84623098054489,-155.92578415000008,-87.47123735315391,26.149050508667507,12.982702467970398,-83.04608462213339
254,4.053025741421249,-40.48651996977115,-50.22436869149691,-61.50149352779006,-80.41669294771253,-157.9092467310754,-232.05557677241282,-146.24871066078362,-69.78636033341473,-6.949073585772218,-175.23073554876427,-101.47131968450581,29.699317163051,14.288470608074169,-92.33634951912234
255,4.808555854643229,-39.357258807821765,-48.39260654026126,-59.30957104084621,-82.8576896297848,-159.4845411840094,-231.02421167472818,-147.26760331126331,-69.91190025881481,-6.316272794950012,-176.70199698898503,-101.5033354484014,32.362356949310474,15.010478400493701,-93.45722750455376
256,4.295084207720979,-43.53142854368954,-53.67039640600757,-64.62314692061182,-84.5610443072785,-165.20259383425878,-242.09777783149426,-154.1084263764078,-71.74038935739466,-5.148121662680091,-184.39927237627302,-107.68081028721411,32.18104623784092,14.51295876555788,-95.63111915481211
257,4.6187032417098175,-41.39039175755948,-49.98396419384417,-60.856433220225455,-84.61181611180493,-165.93200112720564,-239.58708046172706,-152.29494099452768,-71.02738201565619,-5.3545037055373905,-184.4752235351149,-105.98986462930085,33.48534572381496,14.957571275418049,-95.60249508039871
258,7.723483799189983,-30.708938034921076,-35.76293748342927,-46.24315441550725,-61.83267518526505,-124.11547100450389,-180.52583801253138,-114.70677718475004,-52.51665990329887,-4.229063943896225,-136.1579252411696,-79.75387683916642,25.366020202015395,12.50021268393658,-72.04420838963065
259,7.035267758912736,-31.023555732303976,-36.74633053861978,-47.4851448553092,-66.62447238323614,-123.12309780868762,-181.8387562583145,-115.46792231882438,-55.49050281910813,-5.1187603517780085,-136.29940131998367,-78.17716797511603,24.460163392407257,12.687238911837047,-71.62975068970361
260,5.821530757350832,-39.66772308390941,-50.24376607339539,-60.470566174615755,-76.85744930220388,-145.9298618746033,-215.40665252499696,-136.8024417094396,-66.34630733056622,-2.9229218670086814,-168.44020227128297,-95.28671687809306,31.16376577995489,10.708147663855321,-85.83122145075797
261,6.361105071662403,-38.341881961180945,-44.31551298734044,-54.385477308547905,-72.974807147662,-150.1312333066527,-215.63241505829214,-137.3588808895586,-65.03559679410289,-4.39956562129672,-166.21399110279108,-93.63210204885931,28.89409643064732,11.012607763454023,-83.69850002029698
262,5.253713689941485,-36.758942377639684,-41.35253874583403,-50.51244819360859,-75.52447852959205,-147.1536047873798,-211.31818972387947,-134.34056047364618,-62.999948557679375,-3.8295811995980857,-162.43934398048452,-92.03665311029636,28.664907365598502,10.07094733060195,-82.35958702050965
263,6.785327314264482,-37.13723773666142,-43.62130875711725,-54.171722838747385,-68.4581910453294,-146.51736821233692,-211.87244676687268,-134.20368186248996,-62.57180893439188,-4.217463210908942,-161.42049512052662,-91.26196151820503,26.975358112320063,10.195159265782376,-83.54539167729982
264,6.211299639877899,-40.13949617783539,-46.362475408078076,-56.58139569527158,-70.09150259418041,-149.1277562469638,-218.1049080837325,-139.1542322639161,-67.73691740607039,-4.633339601219471,-166.6181733260795,-95.17209228888086,28.89352654538136,10.965142700011684,-85.56299545761041
265,5.7375699763048145,-38.14837114402622,-47.05649918202052,-58.30916511897502,-75.21976067788596,-146.66853781401065,-216.07176517792365,-136.81254391530217,-64.08921842251235,-5.074208845267409,-164.01068994248698,-94.68505653014209,27.63383791369312,12.083933361200776,-86.95093159372664
266,5.777022860589575,-35.99017491400576,-40.71272454920174,-48.74145845416136,-73.39612611372657,-138.57472622171954,-200.65520775513932,-127.55955204080685,-58.978772650802476,-5.9620527790168785,-152.66886207570346,-86.36708061074889,25.981647229738766,12.123426740520808,-78.14520339608427
267,5.9812847681224,-37.70665837178065,-44.35398853704668,-52.89423266621974,-68.32714929545645,-136.0729640917428,-201.23231811838554,-127.5976978906177,-59.92429908827775,-5.011913549676403,-154.19206518785182,-87.6088542313862,26.875787839994835,11.58101270260608,-80.83493152681758
268,6.387096656419403,-35.85809283858613,-39.700426092673986,-48.28821310901503,-67.44154930624549,-129.38594584290254,-191.53528720526924,-121.94485173267364,-56.7843597890966,-5.252283924647129,-145.15731290584202,-79.92653288655022,21.683153592277435,12.85335605877405,-75.21570794290443
269,7.70811723601951,-36.70380504319391,-42.32900949047805,-49.73317406281848,-61.32831098500502,-127.8033921063845,-187.84202367702676,-119.47342817377958,-54.71894198331205,-4.0812380516158475,-146.0492314079039,-81.74361906917586,24.53268933943328,13.058655745804202,-74.55248888628259
270,4.901245691470545,-41.54333875229682,-49.16356428425345,-57.6850565161408,-72.81224384813001,-144.1013789564907,-213.8803128842521,-138.2560544488383,-65.3921284921795,-5.504077333219553,-162.90231940410905,-94.39908125517117,27.314494384198458,14.002424116617119,-85.60940907673591
271,5.013341023645891,-39.850138229219056,-47.66218341225029,-56.238068495467466,-75.05117329906795,-146.03131509269892,-213.33370916472578,-137.59012747938456,-65.1136315018242,-6.059588858708812,-163.15068323887715,-93.7857876114398,27.557391941527364,14.797208603676573,-83.39239177966442
272,8.076926112499871,-33.85063745898298,-40.05722421954246,-48.20308397404381,-61.18492318226749,-114.91677098449316,-171.49569022924453,-110.50848024211683,-48.48591478927692,-3.7043446950120456,-130.88653039670848,-76.09703660777754,21.97093024061862,13.485611576048695,-66.60700569201688
